zoom_level,alternative,avg_time_in_seconds,number_of_samples,example
2,right,0.12770599584999673,4171,[3.0;  5.0];  [0.0;  378761917.75]
2,left,0.07543837298399922,4171,average
2,right,0.12716739574799976,4171,average
3,left,0.021929102069999998,771,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.02375093749,771,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.013158395550000002,771,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.023204675770000006,771,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.011401755710000003,771,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.024548491619999988,771,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.016724458860000003,771,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.023477849259999992,771,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.018165687320000002,771,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.023384841429999987,771,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.016275879902000003,771,average
3,right,0.02367335911399999,771,average
3,left,0.02799383344999999,1216,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03471870136,1216,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.02049449084999999,1216,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03509116322000004,1216,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.016775371279999972,1216,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.037616205909999964,1216,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.02572841724,1216,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.034828716979999966,1216,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02768664825000002,1216,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.03464885167000006,1216,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.02373575221399999,1216,average
3,right,0.03538072782800001,1216,average
3,left,0.01834376155000001,775,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.02214716779,775,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01239422906999998,775,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.02233626060000006,775,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.010317721150000096,775,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.024490070529999883,775,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.017398735239999893,775,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.022026001229999963,775,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.018174693520000035,775,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.021949972099999968,775,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.015325828106000004,775,average
3,right,0.022589894449999974,775,average
3,left,0.013239892290000057,552,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.016101704680000068,552,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.009686696400000017,552,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.01608072382000003,552,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.007927122680000025,552,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.017591586710000086,552,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.011266800129999978,552,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.016076309859999895,552,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.012931685660000056,552,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.016055106980000032,552,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.011010439432000026,552,average
3,right,0.016381086410000023,552,average
3,left,0.08200985919999994,3487,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.10991741634000007,3487,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.05802890108999989,3487,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.10985603146000003,3487,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.05133205819000011,3487,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.10996431465,3487,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.07306705740000012,3487,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.11100483212000001,3487,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.08127611902000012,3487,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.10961954878,3487,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.06914279898000004,3487,average
3,right,0.11007242867000003,3487,average
3,left,0.009196363620000057,389,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.011319729639999991,389,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.006271378760000061,389,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.01099861795999999,389,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.0051799876900000185,389,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.012408434069999998,389,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.008694194729999936,389,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.011077136309999958,389,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.009171574579999913,389,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.011039591710000138,389,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.007702699875999997,389,average
3,right,0.011368701938000016,389,average
3,left,0.05428308532999978,2300,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.06957932546999984,2300,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.0390527024299999,2300,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.06941158336000001,2300,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.03416411178000004,2300,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.0727466314099999,2300,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.04957367536999982,2300,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.06979124154999994,2300,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.054451943720000034,2300,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.06941265086000016,2300,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.04630510372599991,2300,average
3,right,0.07018828652999998,2300,average
3,left,0.10929808184000024,4636,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.14353407100000026,4636,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.07789584465000018,4636,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.14600863414000004,4636,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.06916122752000035,4636,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.14554721540999993,4636,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.09754983788999994,4636,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.14291111668000042,4636,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.1084611505800001,4636,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.14266109562999987,4636,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.09247322849600018,4636,average
3,right,0.1441324265720001,4636,average
3,left,0.016995918629999666,689,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.0199028490500001,689,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.0120124695100003,689,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.01989234640999996,689,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.00991523720000032,689,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.021847231830000167,689,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.014157395330000213,689,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.020032983639999884,689,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.01628429596999979,689,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.02002398448000008,689,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.013873063328000057,689,average
3,right,0.020339879082000037,689,average
3,left,0.03654208797000024,1535,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.04641218674000015,1535,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.02600581845000022,1535,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.045919249920000314,1535,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.023081972790000124,1535,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.04849475187999985,1535,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.03375491065000005,1535,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.04616833292000024,1535,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.036251175679999505,1535,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.04605198369999983,1535,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.03112719310800003,1535,average
3,right,0.046609301032000075,1535,average
3,left,0.08254654125999991,3640,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.11436734008000031,3640,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.06084180268000011,3640,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.11149267909000002,3640,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.050462296230000446,3640,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.11157481181000037,3640,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.07612899131999995,3640,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.11825665733999983,3640,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.08263467813000033,3640,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.11187292972000024,3640,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.07052286192400015,3640,average
3,right,0.11351288360800016,3640,average
3,left,0.027656781010000485,1154,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03480238131000078,1154,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.019879856800000654,1154,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03454843554000035,1154,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.01723170593999953,1154,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.03670870480999952,1154,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.02497272038999995,1154,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.03508588119000024,1154,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.027116729880000322,1154,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.034809134549999496,1154,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.023371558804000193,1154,average
3,right,0.035190907480000075,1154,average
3,left,0.027614054850000683,1162,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03256725303000053,1162,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01841052945000001,1162,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03261044557999981,1162,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.015433516370000006,1162,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.03655953366000062,1162,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.02578835992999984,1162,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.032419823120000045,1162,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.0271154006200004,1162,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.032592060640000683,1162,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.02287237224400019,1162,average
3,right,0.03334982320600034,1162,average
3,left,0.011178961159999971,468,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.013467920440000399,468,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.007483351979999497,468,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.013167447829999901,468,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.00625046516999987,468,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.014730979909999178,468,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.010441409999999677,468,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.013235777620000135,468,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.011131104669999559,468,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.013209072719999994,468,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.009297058595999715,468,average
3,right,0.013562239703999921,468,average
3,left,0.021553838249999444,914,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.026251502679999702,914,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01575739899000041,914,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.026026912900000525,914,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.013267951260000927,914,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.02888716413999987,914,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.018521891149999872,914,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.02624396532999981,914,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02123593206999999,914,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.026133840229999806,914,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.018067402344000127,914,average
3,right,0.02670867705599994,914,average
3,left,0.16477992015999918,6951,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.21705265811999994,6951,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.11844574130000068,6951,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.21821781000999976,6951,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.10388045173000023,6951,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.22109152304999952,6951,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.1472948718200007,6951,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.2150800522899999,6951,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.16429638468999996,6951,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.21579463761000056,6951,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.13973947394000014,6951,average
3,right,0.21744733621599993,6951,average
3,left,0.03262996998999938,1371,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.03914670638999951,1371,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.023770290120000936,1371,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03904874762000077,1371,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.019797848399999794,1371,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.043813214539999305,1371,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.02790862134000008,1371,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.03941267700000026,1371,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.032154485170000274,1371,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.0392980934000002,1371,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.027252243004000094,1371,average
3,right,0.04014388779000001,1371,average
3,left,0.02210517141000082,926,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.027863982359999682,926,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.015714068330000826,926,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.027714343969998934,926,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.013902402900000652,926,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.02936798053000075,926,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.020086444439999695,926,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.027865319500000395,926,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.021842878279999242,926,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.02794922552999992,926,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.01873019307200025,926,average
3,right,0.028152170377999934,926,average
3,left,0.014120793429999594,583,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.016545831370000316,583,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.009234972689999949,583,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.01649695033999933,583,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.007781449889999976,583,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.018526983399999607,583,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.012930364989999816,583,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.016544664499999726,583,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.013629131090000328,583,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.016659723909999685,583,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.011539342417999933,583,average
3,right,0.016954830703999734,583,average
3,left,0.010844048399999338,458,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.013485381909999887,458,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.008025359660000503,458,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.013162119499999108,458,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.0065383023200001845,458,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.014564507779999758,458,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.009280634010000312,458,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.013273536200000536,458,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.01061699368999939,458,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.01326829949999933,458,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.009061067615999946,458,average
3,right,0.013550768977999724,458,average
3,left,0.03310056916999997,1391,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.04292241324999964,1391,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.023653620860000047,1391,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.04269300739000073,1391,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.019888096460000497,1391,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.04437303889999953,1391,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.029550530589999652,1391,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.042748538320000765,1391,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.03253801127000088,1391,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.042676691639999265,1391,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.02774616567000021,1391,average
3,right,0.04308273789999999,1391,average
3,left,0.16323879396000052,6908,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.21188549548999958,6908,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.11771505577000084,6908,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.21011549914000058,6908,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.10017725817999917,6908,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.21909342182000047,6908,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.14732710501000157,6908,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.21037777277000033,6908,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.16241998312000078,6908,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.21121936716000164,6908,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.1381756392080006,6908,average
3,right,0.2125383112760005,6908,average
3,left,0.014477094420001321,612,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.01772622016000014,612,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.010157284249999066,612,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.017739925920000132,612,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.00834427237,612,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.019032304989998465,612,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.012884310899999037,612,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.01757690426999943,612,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.013825203869998859,612,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.017563028350000422,612,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.011937633161999656,612,average
3,right,0.01792767673799972,612,average
3,left,0.021212620399999195,914,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.02603726037999877,914,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.015359129759999632,914,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.026313262099999974,914,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.012711962420000873,914,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.028199117859999207,914,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.019303829929999666,914,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.026095002650001788,914,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.020741847520000647,914,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.02599337633999994,914,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.017865878006,914,average
3,right,0.026527603865999932,914,average
3,left,0.0422103676100005,1824,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.05184794110999974,1824,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.030339768279998226,1824,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.052417516799998794,1824,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.025106355190000613,1824,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.05642712518000053,1824,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.03894700854999883,1824,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.052340737720001015,1824,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.04122050127999955,1824,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.05176946960999885,1824,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.03556480018199955,1824,average
3,right,0.052960558083999784,1824,average
3,left,0.32796733312999776,13874,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.4356128439700001,13874,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.23455303127999969,13874,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.4340310470200006,13874,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.20681505562999974,13874,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.4447242884000002,13874,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.30646032977000004,13874,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.443844993539999,13874,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.32841951111000073,13874,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.4373669739900015,13874,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.2808430521839996,13874,average
3,right,0.4391160293840003,13874,average
3,left,0.054901103990000595,2308,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.07135394910000059,2308,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.039509386500001256,2308,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.07104426525999998,2308,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.03335591332000149,2308,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.0753355731900001,2308,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.049973393070001745,2308,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.07223140209000121,2308,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.054585216169998604,2308,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.07158729005999931,2308,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.046465002610000736,2308,average
3,right,0.07231049594000025,2308,average
3,left,0.10986805906999962,4592,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.14710638895000103,4592,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.07881052861999933,4592,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.1460702653499993,4592,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.06853473067999857,4592,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.14451310895999994,4592,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.09957198713000025,4592,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.1438783818800016,4592,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.10682081251,4592,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.1443772959299986,4592,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.09272122360199955,4592,average
3,right,0.1451890882140001,4592,average
3,left,0.027873997859999236,1160,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.035670189080001365,1160,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.01955576249999922,1160,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.035653146970000764,1160,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.01659507893999944,1160,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.03689029848000018,1160,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.024909222839999075,1160,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.035852834960001016,1160,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02705823832000078,1160,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.03574287324000124,1160,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.02319846009199955,1160,average
3,right,0.03596186854600091,1160,average
3,left,0.08218937129000096,3461,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.10628624500000114,3461,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.05975282157000038,3461,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.10662587038000083,3461,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.05010856725000167,3461,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.11091608446000009,3461,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.07392388052000115,3461,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.10717362686000115,3461,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.08232295626999984,3461,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.10888368030000038,3461,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.06965951938000081,3461,average
3,right,0.10797710140000072,3461,average
3,left,0.0412184676899983,1736,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.05353737226000021,1736,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.030261509729998578,1736,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.05339574220000031,1736,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.02511381263999965,1736,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.05561412280000013,1736,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.03754375221999908,1736,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.05446319255999924,1736,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.04065739773000132,1736,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.05337111678000156,1736,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.03495898800199938,1736,average
3,right,0.05407630932000029,1736,average
3,left,0.017100891589998356,731,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.02105467023999836,731,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.012208650509999188,731,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.021198149399999693,731,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.010072535379999864,731,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.022517200159998082,731,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.015426175739999054,731,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.020952886019999825,731,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.016550239059999968,731,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.021067348949998177,731,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.014271698455999288,731,average
3,right,0.021358050953998828,731,average
