zoom_level,alternative,avg_time_in_seconds,number_of_samples,leader_threshold,subleader_threshold,avg_leader_time,leaders,subleaders,example
2,left,4.227608999997301e-05,948,1.5,1.49,0.02061277070999978,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.255523000011863e-05,948,1.5,1.49,0.02061277070999978,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.274184999985664e-05,948,1.5,1.49,0.02061277070999978,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.7475949999977734e-05,948,1.5,1.49,0.02061277070999978,1,1,average
2,left,4.266456999999946e-05,2180,1.5,1.49,0.047421137839999974,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.3389319999960206e-05,2180,1.5,1.49,0.047421137839999974,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.334656999986919e-05,2180,1.5,1.49,0.047421137839999974,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.842678000017031e-05,2180,1.5,1.49,0.047421137839999974,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.325803000000405e-05,2180,1.5,1.49,0.047421137839999974,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.421705400000065e-05,2180,1.5,1.49,0.047421137839999974,1,1,average
2,left,4.2595749999918556e-05,1418,1.5,1.49,0.031174085030000073,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
2,left,4.3250070000055985e-05,1418,1.5,1.49,0.031174085030000073,1,1,[5.5; 7.5]; [700000000; 1078761917.5]
