zoom_level,alternative,avg_time_in_seconds,number_of_samples,leader_threshold,subleader_threshold,avg_leader_time,leaders,subleaders,example
1,left,8.151440200009575e-05,596,0.25000000000000006,0.1,0.10189104979000006,4,4,average
1,right,0.00017269820600006368,596,0.25000000000000006,0.1,0.10189104979000006,4,4,average
1,left,9.172237000001359e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00013282336999992595,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.90111699999352e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.040995000020758e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.985509000008051e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012361273000010441,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.798516000008248e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0001538521300000184,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.422281999997949e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00011293150000000197,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.455932200001826e-05,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,average
1,right,0.00012272593600005168,596,0.25000000000000006,0.15000000000000002,0.07279387733999983,4,4,average
1,left,7.821929999977328e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010512797000018281,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.330473999990318e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,8.079930999997486e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.685865999979115e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,8.278001999997286e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.976420000005646e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010102786000004471,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.972840000007864e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010276997000005394,596,0.25000000000000006,0.2,0.05839223340000018,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.157505999992054e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,average
1,right,9.450102600004582e-05,596,0.25000000000000006,0.2,0.05839223340000018,4,4,average
1,left,8.348673000000418e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.59287000000586e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.253613000022141e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010018966999950862,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.026715000028161e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,7.110854000018207e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.342835999997078e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,9.976229000017157e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,9.539442999994208e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0001061056800000415,596,0.25000000000000006,0.25,0.057767647460000265,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.502256000008401e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,average
1,right,9.461897599999248e-05,596,0.25000000000000006,0.25,0.057767647460000265,4,4,average
1,left,8.002165999982935e-05,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0005220208100001855,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.609790999993038e-05,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00035519289000035314,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.090850999963095e-05,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00043957738999949924,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.414428999969914e-05,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0004415073799998481,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.036190999973769e-05,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0004217439500001774,596,0.30000000000000004,0.05,0.35356358839999985,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.03068559997655e-05,596,0.30000000000000004,0.05,0.35356358839999985,4,4,average
1,right,0.0004360084840000127,596,0.30000000000000004,0.05,0.35356358839999985,4,4,average
1,left,8.195640999986153e-05,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0002422434600003953,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.299597000018366e-05,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00018448030999991262,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.263908999992963e-05,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00014398218999986056,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
