zoom_level,alternative,avg_time_in_seconds,number_of_samples,example
3,right,0.01660778487000016,583,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.009223993589999964,583,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.01642052096000043,583,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.007659591650000266,583,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.018516733820000013,583,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.01304591409000011,583,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.016575575009999854,583,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.013752941179999994,583,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.016562330970000403,583,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.011574236096000048,583,average
3,right,0.01693658912600017,583,average
3,left,0.010966042100000096,458,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.013451862379999966,458,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.007988612089999948,458,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.013206942429999913,458,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.006610375070000032,458,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.014440700399999855,458,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.009329506670000001,458,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.013247808890000101,458,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.010842120049999834,458,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.013183910559999958,458,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.009147331195999983,458,average
3,right,0.013506244931999959,458,average
3,left,0.03332146979000015,1391,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.04333611788999974,1391,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.02386098326000024,1391,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.04272771346000013,1391,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.020104690249999634,1391,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.04460617375000027,1391,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.030164490899999806,1391,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.04304650331999994,1391,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.03324132544999998,1391,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.04299639372000001,1391,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.028138591929999963,1391,average
3,right,0.04334258042800002,1391,average
3,left,0.014677530540000134,612,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.017677630379999983,612,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.010439248240000438,612,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.017700839049999785,612,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.008406453449999844,612,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.018987953280000056,612,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.013004702590000078,612,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.017520246309999835,612,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.014020586240000056,612,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.01768521514000042,612,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.012109704212000109,612,average
3,right,0.017914376832000013,612,average
3,left,0.021532210319999762,914,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.026443956909999997,914,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.015566177379999999,914,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.026622110410000347,914,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.012575845480000111,914,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.028282023379999827,914,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.019475187660000302,914,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.026095739369999933,914,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.020950897239999905,914,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.026076117510000357,914,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.018020063616000014,914,average
3,right,0.026703989516000094,914,average
3,left,0.04205176688999984,1824,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.05205646392000005,1824,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.031050278820000016,1824,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.05319659886999943,1824,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.025506567940000197,1824,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.056602893870000344,1824,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.03906959590999918,1824,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.05233790997000028,1824,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.04230910921000031,1824,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.052371340370000324,1824,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.03599746375399991,1824,average
3,right,0.05331304140000008,1824,average
3,left,0.05551809606999995,2308,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.0710375051799997,2308,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.03933370990999947,2308,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.07051456986000063,2308,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.03333563861000016,2308,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.07380388419000042,2308,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.04976135237000108,2308,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.07136017110000012,2308,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.05520846149000022,2308,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.07160618861999979,2308,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.04663145169000017,2308,average
3,right,0.07166446379000013,2308,average
3,left,0.028621325589999743,1160,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.036136457269999485,1160,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.019939254780000512,1160,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.03660427610000056,1160,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.01753186281000012,1160,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.038167788910000125,1160,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.02566032291000056,1160,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.03691625858000066,1160,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.02812626168999941,1160,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.03755349672999955,1160,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.023975805556000068,1160,average
3,right,0.03707565551800008,1160,average
3,left,0.08394609378000041,3461,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.10804875110000012,3461,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.060263217000000396,3461,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.10793865890999996,3461,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.0502919005800004,3461,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.11227042817999973,3461,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.07452651097000057,3461,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.10730266393999954,3461,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.0835211097399997,3461,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.10689770699000065,3461,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.07050976641400031,3461,average
3,right,0.10849164182399999,3461,average
3,left,0.04203490845000033,1736,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.05466528304999997,1736,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.03119683089000091,1736,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.053981311599999346,1736,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.02531472227999984,1736,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.056646988109999935,1736,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.03785705313999983,1736,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.05477057426999977,1736,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.0417188381699998,1736,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.05429747889999931,1736,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.03562447058600014,1736,average
3,right,0.05487232718599966,1736,average
3,left,0.018116587439999422,731,[3.0;  4.0];  [0.0;  189380958.88]
3,right,0.021440196499999047,731,[3.0;  4.0];  [0.0;  189380958.88]
3,left,0.012505623760000617,731,[6.5;  7.5];  [600000000;  789380958.88]
3,right,0.02143268895999995,731,[6.5;  7.5];  [600000000;  789380958.88]
3,left,0.010207589420000432,731,[6.0;  7.0];  [0.0;  189380958.88]
3,right,0.022923102459999428,731,[6.0;  7.0];  [0.0;  189380958.88]
3,left,0.015704649969999308,731,[7.0;  8.0];  [200000000;  389380958.88]
3,right,0.021297184530000096,731,[7.0;  8.0];  [200000000;  389380958.88]
3,left,0.017095359510000206,731,[8.0;  9.0];  [0.0;  189380958.88]
3,right,0.021218848160000334,731,[8.0;  9.0];  [0.0;  189380958.88]
3,left,0.01472596202,731,average
3,right,0.02166240412199977,731,average
